Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2016-08-15,01:00,Piracicaba - Algodoal,SP52,MP10,35.0,ug/m3,manual
2016-08-21,01:00,Piracicaba - Algodoal,SP52,MP10,9.0,ug/m3,manual
2016-08-27,01:00,Piracicaba - Algodoal,SP52,MP10,64.0,ug/m3,manual
2016-09-08,01:00,Piracicaba - Algodoal,SP52,MP10,31.0,ug/m3,manual
2016-09-14,01:00,Piracicaba - Algodoal,SP52,MP10,75.0,ug/m3,manual
2016-09-20,01:00,Piracicaba - Algodoal,SP52,MP10,27.0,ug/m3,manual
2016-09-26,01:00,Piracicaba - Algodoal,SP52,MP10,25.0,ug/m3,manual
2016-10-02,01:00,Piracicaba - Algodoal,SP52,MP10,22.0,ug/m3,manual
2016-10-14,01:00,Piracicaba - Algodoal,SP52,MP10,28.0,ug/m3,manual
2016-10-20,01:00,Piracicaba - Algodoal,SP52,MP10,36.0,ug/m3,manual
2016-10-26,01:00,Piracicaba - Algodoal,SP52,MP10,35.0,ug/m3,manual
2016-11-07,01:00,Piracicaba - Algodoal,SP52,MP10,13.0,ug/m3,manual
2016-11-13,01:00,Piracicaba - Algodoal,SP52,MP10,6.0,ug/m3,manual
2016-11-19,01:00,Piracicaba - Algodoal,SP52,MP10,19.0,ug/m3,manual
2016-11-25,01:00,Piracicaba - Algodoal,SP52,MP10,36.0,ug/m3,manual
2016-12-01,01:00,Piracicaba - Algodoal,SP52,MP10,24.0,ug/m3,manual
2016-12-07,01:00,Piracicaba - Algodoal,SP52,MP10,39.0,ug/m3,manual
2016-12-13,01:00,Piracicaba - Algodoal,SP52,MP10,25.0,ug/m3,manual
2016-12-25,01:00,Piracicaba - Algodoal,SP52,MP10,14.0,ug/m3,manual
2016-01-04,01:00,Piracicaba - Algodoal,SP52,MP10,11.0,ug/m3,manual
2016-01-12,01:00,Piracicaba - Algodoal,SP52,MP10,7.0,ug/m3,manual
2016-01-18,01:00,Piracicaba - Algodoal,SP52,MP10,13.0,ug/m3,manual
2016-01-24,01:00,Piracicaba - Algodoal,SP52,MP10,18.0,ug/m3,manual
2016-01-30,01:00,Piracicaba - Algodoal,SP52,MP10,13.0,ug/m3,manual
2016-02-05,01:00,Piracicaba - Algodoal,SP52,MP10,31.0,ug/m3,manual
2016-02-11,01:00,Piracicaba - Algodoal,SP52,MP10,19.0,ug/m3,manual
2016-02-17,01:00,Piracicaba - Algodoal,SP52,MP10,28.0,ug/m3,manual
2016-02-23,01:00,Piracicaba - Algodoal,SP52,MP10,17.0,ug/m3,manual
2016-02-29,01:00,Piracicaba - Algodoal,SP52,MP10,12.0,ug/m3,manual
2016-03-06,01:00,Piracicaba - Algodoal,SP52,MP10,15.0,ug/m3,manual
2016-03-12,01:00,Piracicaba - Algodoal,SP52,MP10,15.0,ug/m3,manual
2016-03-18,01:00,Piracicaba - Algodoal,SP52,MP10,24.0,ug/m3,manual
2016-03-24,01:00,Piracicaba - Algodoal,SP52,MP10,20.0,ug/m3,manual
2016-03-30,01:00,Piracicaba - Algodoal,SP52,MP10,33.0,ug/m3,manual
2016-04-05,01:00,Piracicaba - Algodoal,SP52,MP10,30.0,ug/m3,manual
2016-04-11,01:00,Piracicaba - Algodoal,SP52,MP10,42.0,ug/m3,manual
2016-04-17,01:00,Piracicaba - Algodoal,SP52,MP10,60.0,ug/m3,manual
2016-04-23,01:00,Piracicaba - Algodoal,SP52,MP10,55.0,ug/m3,manual
2016-04-29,01:00,Piracicaba - Algodoal,SP52,MP10,26.0,ug/m3,manual
2016-05-05,01:00,Piracicaba - Algodoal,SP52,MP10,54.0,ug/m3,manual
2016-05-11,01:00,Piracicaba - Algodoal,SP52,MP10,26.0,ug/m3,manual
2016-05-17,01:00,Piracicaba - Algodoal,SP52,MP10,16.0,ug/m3,manual
2016-05-23,01:00,Piracicaba - Algodoal,SP52,MP10,7.0,ug/m3,manual
2016-05-29,01:00,Piracicaba - Algodoal,SP52,MP10,23.0,ug/m3,manual
2016-06-04,01:00,Piracicaba - Algodoal,SP52,MP10,8.0,ug/m3,manual
2016-06-10,01:00,Piracicaba - Algodoal,SP52,MP10,33.0,ug/m3,manual
2016-06-16,01:00,Piracicaba - Algodoal,SP52,MP10,54.0,ug/m3,manual
2016-06-22,01:00,Piracicaba - Algodoal,SP52,MP10,29.0,ug/m3,manual
2016-06-28,01:00,Piracicaba - Algodoal,SP52,MP10,52.0,ug/m3,manual
2016-07-04,01:00,Piracicaba - Algodoal,SP52,MP10,49.0,ug/m3,manual
2016-07-10,01:00,Piracicaba - Algodoal,SP52,MP10,59.0,ug/m3,manual
2016-07-16,01:00,Piracicaba - Algodoal,SP52,MP10,42.0,ug/m3,manual
2016-07-22,01:00,Piracicaba - Algodoal,SP52,MP10,36.0,ug/m3,manual
2016-07-28,01:00,Piracicaba - Algodoal,SP52,MP10,43.0,ug/m3,manual
2016-08-03,01:00,Piracicaba - Algodoal,SP52,MP10,43.0,ug/m3,manual
2016-08-09,01:00,Piracicaba - Algodoal,SP52,MP10,75.0,ug/m3,manual
2016-08-15,01:00,Piracicaba - Algodoal,SP52,MP10,35.0,ug/m3,manual
2016-08-21,01:00,Piracicaba - Algodoal,SP52,MP10,9.0,ug/m3,manual
2016-08-27,01:00,Piracicaba - Algodoal,SP52,MP10,64.0,ug/m3,manual
2016-09-08,01:00,Piracicaba - Algodoal,SP52,MP10,31.0,ug/m3,manual
2016-09-14,01:00,Piracicaba - Algodoal,SP52,MP10,75.0,ug/m3,manual
2016-09-20,01:00,Piracicaba - Algodoal,SP52,MP10,27.0,ug/m3,manual
2016-09-26,01:00,Piracicaba - Algodoal,SP52,MP10,25.0,ug/m3,manual
2016-10-02,01:00,Piracicaba - Algodoal,SP52,MP10,22.0,ug/m3,manual
2016-10-14,01:00,Piracicaba - Algodoal,SP52,MP10,28.0,ug/m3,manual
2016-10-20,01:00,Piracicaba - Algodoal,SP52,MP10,36.0,ug/m3,manual
2016-10-26,01:00,Piracicaba - Algodoal,SP52,MP10,35.0,ug/m3,manual
2016-11-07,01:00,Piracicaba - Algodoal,SP52,MP10,13.0,ug/m3,manual
2016-11-13,01:00,Piracicaba - Algodoal,SP52,MP10,6.0,ug/m3,manual
2016-11-19,01:00,Piracicaba - Algodoal,SP52,MP10,19.0,ug/m3,manual
2016-11-25,01:00,Piracicaba - Algodoal,SP52,MP10,36.0,ug/m3,manual
2016-12-01,01:00,Piracicaba - Algodoal,SP52,MP10,24.0,ug/m3,manual
2016-12-07,01:00,Piracicaba - Algodoal,SP52,MP10,39.0,ug/m3,manual
2016-12-13,01:00,Piracicaba - Algodoal,SP52,MP10,25.0,ug/m3,manual
2016-12-25,01:00,Piracicaba - Algodoal,SP52,MP10,14.0,ug/m3,manual
2017-01-07,01:00,Piracicaba - Algodoal,SP52,MP10,16.0,ug/m3,manual
2017-01-13,01:00,Piracicaba - Algodoal,SP52,MP10,21.0,ug/m3,manual
2017-01-19,01:00,Piracicaba - Algodoal,SP52,MP10,15.0,ug/m3,manual
2017-01-25,01:00,Piracicaba - Algodoal,SP52,MP10,24.0,ug/m3,manual
2017-01-31,01:00,Piracicaba - Algodoal,SP52,MP10,21.0,ug/m3,manual
2017-02-06,01:00,Piracicaba - Algodoal,SP52,MP10,27.0,ug/m3,manual
2017-02-12,01:00,Piracicaba - Algodoal,SP52,MP10,34.0,ug/m3,manual
2017-02-18,01:00,Piracicaba - Algodoal,SP52,MP10,25.0,ug/m3,manual
2017-02-24,01:00,Piracicaba - Algodoal,SP52,MP10,25.0,ug/m3,manual
2017-03-02,01:00,Piracicaba - Algodoal,SP52,MP10,18.0,ug/m3,manual
2017-03-09,01:00,Piracicaba - Algodoal,SP52,MP10,29.0,ug/m3,manual
2017-03-15,01:00,Piracicaba - Algodoal,SP52,MP10,21.0,ug/m3,manual
2017-03-21,01:00,Piracicaba - Algodoal,SP52,MP10,15.0,ug/m3,manual
2017-03-27,01:00,Piracicaba - Algodoal,SP52,MP10,23.0,ug/m3,manual
2017-04-07,01:00,Piracicaba - Algodoal,SP52,MP10,17.0,ug/m3,manual
2017-05-07,01:00,Piracicaba - Algodoal,SP52,MP10,15.0,ug/m3,manual
2017-05-13,01:00,Piracicaba - Algodoal,SP52,MP10,50.0,ug/m3,manual
2017-05-19,01:00,Piracicaba - Algodoal,SP52,MP10,13.0,ug/m3,manual
2017-05-31,01:00,Piracicaba - Algodoal,SP52,MP10,38.0,ug/m3,manual
2017-06-06,01:00,Piracicaba - Algodoal,SP52,MP10,41.0,ug/m3,manual
2017-06-12,01:00,Piracicaba - Algodoal,SP52,MP10,62.0,ug/m3,manual
2017-07-12,01:00,Piracicaba - Algodoal,SP52,MP10,64.0,ug/m3,manual
2017-07-18,01:00,Piracicaba - Algodoal,SP52,MP10,28.0,ug/m3,manual
2017-07-24,01:00,Piracicaba - Algodoal,SP52,MP10,68.0,ug/m3,manual
2017-07-30,01:00,Piracicaba - Algodoal,SP52,MP10,43.0,ug/m3,manual
2017-08-05,01:00,Piracicaba - Algodoal,SP52,MP10,23.0,ug/m3,manual
2017-08-11,01:00,Piracicaba - Algodoal,SP52,MP10,45.0,ug/m3,manual
2017-08-17,01:00,Piracicaba - Algodoal,SP52,MP10,70.0,ug/m3,manual
2017-08-23,01:00,Piracicaba - Algodoal,SP52,MP10,63.0,ug/m3,manual
2017-08-29,01:00,Piracicaba - Algodoal,SP52,MP10,76.0,ug/m3,manual
2017-09-04,01:00,Piracicaba - Algodoal,SP52,MP10,129.0,ug/m3,manual
2017-09-10,01:00,Piracicaba - Algodoal,SP52,MP10,159.0,ug/m3,manual
2017-09-16,01:00,Piracicaba - Algodoal,SP52,MP10,85.0,ug/m3,manual
2017-09-22,01:00,Piracicaba - Algodoal,SP52,MP10,119.0,ug/m3,manual
2017-09-28,01:00,Piracicaba - Algodoal,SP52,MP10,81.0,ug/m3,manual
2017-10-04,01:00,Piracicaba - Algodoal,SP52,MP10,29.0,ug/m3,manual
2017-10-10,01:00,Piracicaba - Algodoal,SP52,MP10,64.0,ug/m3,manual
2017-10-16,01:00,Piracicaba - Algodoal,SP52,MP10,29.0,ug/m3,manual
2017-10-22,01:00,Piracicaba - Algodoal,SP52,MP10,28.0,ug/m3,manual
2017-10-28,01:00,Piracicaba - Algodoal,SP52,MP10,29.0,ug/m3,manual
2017-11-03,01:00,Piracicaba - Algodoal,SP52,MP10,35.0,ug/m3,manual
2017-11-09,01:00,Piracicaba - Algodoal,SP52,MP10,49.0,ug/m3,manual
2017-11-15,01:00,Piracicaba - Algodoal,SP52,MP10,22.0,ug/m3,manual
2017-11-21,01:00,Piracicaba - Algodoal,SP52,MP10,21.0,ug/m3,manual
2017-12-03,01:00,Piracicaba - Algodoal,SP52,MP10,16.0,ug/m3,manual
2017-12-09,01:00,Piracicaba - Algodoal,SP52,MP10,35.0,ug/m3,manual
2017-12-15,01:00,Piracicaba - Algodoal,SP52,MP10,27.0,ug/m3,manual
2017-12-21,01:00,Piracicaba - Algodoal,SP52,MP10,11.0,ug/m3,manual
2017-12-27,01:00,Piracicaba - Algodoal,SP52,MP10,12.0,ug/m3,manual
2017-01-07,01:00,Piracicaba - Algodoal,SP52,MP10,16.0,ug/m3,manual
2017-01-13,01:00,Piracicaba - Algodoal,SP52,MP10,21.0,ug/m3,manual
2017-01-19,01:00,Piracicaba - Algodoal,SP52,MP10,15.0,ug/m3,manual
2017-01-25,01:00,Piracicaba - Algodoal,SP52,MP10,24.0,ug/m3,manual
2017-01-31,01:00,Piracicaba - Algodoal,SP52,MP10,21.0,ug/m3,manual
2017-02-06,01:00,Piracicaba - Algodoal,SP52,MP10,27.0,ug/m3,manual
2017-02-12,01:00,Piracicaba - Algodoal,SP52,MP10,34.0,ug/m3,manual
2017-02-18,01:00,Piracicaba - Algodoal,SP52,MP10,25.0,ug/m3,manual
2017-02-24,01:00,Piracicaba - Algodoal,SP52,MP10,25.0,ug/m3,manual
2017-03-02,01:00,Piracicaba - Algodoal,SP52,MP10,18.0,ug/m3,manual
2017-03-09,01:00,Piracicaba - Algodoal,SP52,MP10,29.0,ug/m3,manual
2017-03-15,01:00,Piracicaba - Algodoal,SP52,MP10,21.0,ug/m3,manual
2017-03-21,01:00,Piracicaba - Algodoal,SP52,MP10,15.0,ug/m3,manual
2017-03-27,01:00,Piracicaba - Algodoal,SP52,MP10,23.0,ug/m3,manual
2017-04-07,01:00,Piracicaba - Algodoal,SP52,MP10,17.0,ug/m3,manual
2017-05-07,01:00,Piracicaba - Algodoal,SP52,MP10,15.0,ug/m3,manual
2017-05-13,01:00,Piracicaba - Algodoal,SP52,MP10,50.0,ug/m3,manual
2017-05-19,01:00,Piracicaba - Algodoal,SP52,MP10,13.0,ug/m3,manual
2017-05-31,01:00,Piracicaba - Algodoal,SP52,MP10,38.0,ug/m3,manual
2017-06-06,01:00,Piracicaba - Algodoal,SP52,MP10,41.0,ug/m3,manual
2017-06-12,01:00,Piracicaba - Algodoal,SP52,MP10,62.0,ug/m3,manual
2017-07-12,01:00,Piracicaba - Algodoal,SP52,MP10,64.0,ug/m3,manual
2017-07-18,01:00,Piracicaba - Algodoal,SP52,MP10,28.0,ug/m3,manual
2017-07-24,01:00,Piracicaba - Algodoal,SP52,MP10,68.0,ug/m3,manual
2017-07-30,01:00,Piracicaba - Algodoal,SP52,MP10,43.0,ug/m3,manual
2017-08-05,01:00,Piracicaba - Algodoal,SP52,MP10,23.0,ug/m3,manual
2017-08-11,01:00,Piracicaba - Algodoal,SP52,MP10,45.0,ug/m3,manual
2017-08-17,01:00,Piracicaba - Algodoal,SP52,MP10,70.0,ug/m3,manual
2017-08-23,01:00,Piracicaba - Algodoal,SP52,MP10,63.0,ug/m3,manual
2017-08-29,01:00,Piracicaba - Algodoal,SP52,MP10,76.0,ug/m3,manual
2017-09-04,01:00,Piracicaba - Algodoal,SP52,MP10,129.0,ug/m3,manual
2017-09-10,01:00,Piracicaba - Algodoal,SP52,MP10,159.0,ug/m3,manual
2017-09-16,01:00,Piracicaba - Algodoal,SP52,MP10,85.0,ug/m3,manual
2017-09-22,01:00,Piracicaba - Algodoal,SP52,MP10,119.0,ug/m3,manual
