Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2016-02-23,01:00,Jundiaí - Centro,SP35,FMC,18.0,ug/m3,manual
2016-03-06,01:00,Jundiaí - Centro,SP35,FMC,18.0,ug/m3,manual
2016-03-18,01:00,Jundiaí - Centro,SP35,FMC,15.0,ug/m3,manual
2016-03-24,01:00,Jundiaí - Centro,SP35,FMC,19.0,ug/m3,manual
2016-03-30,01:00,Jundiaí - Centro,SP35,FMC,32.0,ug/m3,manual
2016-04-05,01:00,Jundiaí - Centro,SP35,FMC,25.0,ug/m3,manual
2016-04-11,01:00,Jundiaí - Centro,SP35,FMC,21.0,ug/m3,manual
2016-04-29,01:00,Jundiaí - Centro,SP35,FMC,4.0,ug/m3,manual
2016-05-05,01:00,Jundiaí - Centro,SP35,FMC,29.0,ug/m3,manual
2016-05-11,01:00,Jundiaí - Centro,SP35,FMC,22.0,ug/m3,manual
2016-05-17,01:00,Jundiaí - Centro,SP35,FMC,30.0,ug/m3,manual
2016-05-23,01:00,Jundiaí - Centro,SP35,FMC,11.0,ug/m3,manual
2016-06-04,01:00,Jundiaí - Centro,SP35,FMC,15.0,ug/m3,manual
2016-06-10,01:00,Jundiaí - Centro,SP35,FMC,23.0,ug/m3,manual
2016-06-16,01:00,Jundiaí - Centro,SP35,FMC,42.0,ug/m3,manual
2016-06-22,01:00,Jundiaí - Centro,SP35,FMC,16.0,ug/m3,manual
2016-07-04,01:00,Jundiaí - Centro,SP35,FMC,52.0,ug/m3,manual
2016-07-10,01:00,Jundiaí - Centro,SP35,FMC,24.0,ug/m3,manual
2016-07-16,01:00,Jundiaí - Centro,SP35,FMC,38.0,ug/m3,manual
2016-07-22,01:00,Jundiaí - Centro,SP35,FMC,23.0,ug/m3,manual
2016-07-28,01:00,Jundiaí - Centro,SP35,FMC,30.0,ug/m3,manual
2016-08-03,01:00,Jundiaí - Centro,SP35,FMC,16.0,ug/m3,manual
2016-08-09,01:00,Jundiaí - Centro,SP35,FMC,35.0,ug/m3,manual
2016-08-15,01:00,Jundiaí - Centro,SP35,FMC,34.0,ug/m3,manual
2016-08-21,01:00,Jundiaí - Centro,SP35,FMC,22.0,ug/m3,manual
2016-08-27,01:00,Jundiaí - Centro,SP35,FMC,25.0,ug/m3,manual
2016-09-08,01:00,Jundiaí - Centro,SP35,FMC,13.0,ug/m3,manual
2016-09-14,01:00,Jundiaí - Centro,SP35,FMC,39.0,ug/m3,manual
2016-09-20,01:00,Jundiaí - Centro,SP35,FMC,13.0,ug/m3,manual
2016-09-26,01:00,Jundiaí - Centro,SP35,FMC,12.0,ug/m3,manual
2016-10-02,01:00,Jundiaí - Centro,SP35,FMC,6.0,ug/m3,manual
2016-10-08,01:00,Jundiaí - Centro,SP35,FMC,14.0,ug/m3,manual
2016-10-14,01:00,Jundiaí - Centro,SP35,FMC,19.0,ug/m3,manual
2016-10-26,01:00,Jundiaí - Centro,SP35,FMC,9.0,ug/m3,manual
2016-11-01,01:00,Jundiaí - Centro,SP35,FMC,16.0,ug/m3,manual
2016-11-07,01:00,Jundiaí - Centro,SP35,FMC,13.0,ug/m3,manual
2016-11-13,01:00,Jundiaí - Centro,SP35,FMC,8.0,ug/m3,manual
2016-11-19,01:00,Jundiaí - Centro,SP35,FMC,6.0,ug/m3,manual
2016-11-25,01:00,Jundiaí - Centro,SP35,FMC,11.0,ug/m3,manual
2016-12-01,01:00,Jundiaí - Centro,SP35,FMC,19.0,ug/m3,manual
2016-12-07,01:00,Jundiaí - Centro,SP35,FMC,6.0,ug/m3,manual
2016-12-13,01:00,Jundiaí - Centro,SP35,FMC,10.0,ug/m3,manual
2016-12-19,01:00,Jundiaí - Centro,SP35,FMC,5.0,ug/m3,manual
2016-12-27,01:00,Jundiaí - Centro,SP35,FMC,9.0,ug/m3,manual
2016-02-17,01:00,Jundiaí - Centro,SP35,FMC,15.0,ug/m3,manual
2016-02-23,01:00,Jundiaí - Centro,SP35,FMC,18.0,ug/m3,manual
2016-03-06,01:00,Jundiaí - Centro,SP35,FMC,18.0,ug/m3,manual
2016-03-18,01:00,Jundiaí - Centro,SP35,FMC,15.0,ug/m3,manual
2016-03-24,01:00,Jundiaí - Centro,SP35,FMC,19.0,ug/m3,manual
2016-03-30,01:00,Jundiaí - Centro,SP35,FMC,32.0,ug/m3,manual
2016-04-05,01:00,Jundiaí - Centro,SP35,FMC,25.0,ug/m3,manual
2016-04-11,01:00,Jundiaí - Centro,SP35,FMC,21.0,ug/m3,manual
2016-04-29,01:00,Jundiaí - Centro,SP35,FMC,4.0,ug/m3,manual
2016-05-05,01:00,Jundiaí - Centro,SP35,FMC,29.0,ug/m3,manual
2016-05-11,01:00,Jundiaí - Centro,SP35,FMC,22.0,ug/m3,manual
2016-05-17,01:00,Jundiaí - Centro,SP35,FMC,30.0,ug/m3,manual
2016-05-23,01:00,Jundiaí - Centro,SP35,FMC,11.0,ug/m3,manual
2016-06-04,01:00,Jundiaí - Centro,SP35,FMC,15.0,ug/m3,manual
2016-06-10,01:00,Jundiaí - Centro,SP35,FMC,23.0,ug/m3,manual
2016-06-16,01:00,Jundiaí - Centro,SP35,FMC,42.0,ug/m3,manual
2016-06-22,01:00,Jundiaí - Centro,SP35,FMC,16.0,ug/m3,manual
2016-07-04,01:00,Jundiaí - Centro,SP35,FMC,52.0,ug/m3,manual
2016-07-10,01:00,Jundiaí - Centro,SP35,FMC,24.0,ug/m3,manual
2016-07-16,01:00,Jundiaí - Centro,SP35,FMC,38.0,ug/m3,manual
2016-07-22,01:00,Jundiaí - Centro,SP35,FMC,23.0,ug/m3,manual
2016-07-28,01:00,Jundiaí - Centro,SP35,FMC,30.0,ug/m3,manual
2016-08-03,01:00,Jundiaí - Centro,SP35,FMC,16.0,ug/m3,manual
2016-08-09,01:00,Jundiaí - Centro,SP35,FMC,35.0,ug/m3,manual
2016-08-15,01:00,Jundiaí - Centro,SP35,FMC,34.0,ug/m3,manual
2016-08-21,01:00,Jundiaí - Centro,SP35,FMC,22.0,ug/m3,manual
2016-08-27,01:00,Jundiaí - Centro,SP35,FMC,25.0,ug/m3,manual
2016-09-08,01:00,Jundiaí - Centro,SP35,FMC,13.0,ug/m3,manual
2016-09-14,01:00,Jundiaí - Centro,SP35,FMC,39.0,ug/m3,manual
2016-09-20,01:00,Jundiaí - Centro,SP35,FMC,13.0,ug/m3,manual
2016-09-26,01:00,Jundiaí - Centro,SP35,FMC,12.0,ug/m3,manual
2016-10-02,01:00,Jundiaí - Centro,SP35,FMC,6.0,ug/m3,manual
2016-10-08,01:00,Jundiaí - Centro,SP35,FMC,14.0,ug/m3,manual
2016-10-14,01:00,Jundiaí - Centro,SP35,FMC,19.0,ug/m3,manual
